GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US36059412200,36059412200,"Census Tract 4122, Nassau County, New York",1957,133,1583,165,374,146
1400000US36059412301,36059412301,"Census Tract 4123.01, Nassau County, New York",1546,84,775,90,771,117
1400000US36059412302,36059412302,"Census Tract 4123.02, Nassau County, New York",1261,79,858,78,403,83
1400000US36059412400,36059412400,"Census Tract 4124, Nassau County, New York",2665,120,1107,192,1558,193
1400000US36059412500,36059412500,"Census Tract 4125, Nassau County, New York",1314,44,1221,69,93,63
1400000US36059412600,36059412600,"Census Tract 4126, Nassau County, New York",1102,57,1059,65,43,36
1400000US36059412700,36059412700,"Census Tract 4127, Nassau County, New York",1255,52,1215,59,40,39
1400000US36059412800,36059412800,"Census Tract 4128, Nassau County, New York",1005,63,843,105,162,81
1400000US36059412900,36059412900,"Census Tract 4129, Nassau County, New York",1902,36,1693,99,209,99
1400000US36059413001,36059413001,"Census Tract 4130.01, Nassau County, New York",1479,56,987,119,492,116
1400000US36059413002,36059413002,"Census Tract 4130.02, Nassau County, New York",1234,63,1059,100,175,100
1400000US36059413100,36059413100,"Census Tract 4131, Nassau County, New York",1639,56,1393,87,246,86
1400000US36059413200,36059413200,"Census Tract 4132, Nassau County, New York",2416,97,2153,146,263,108
1400000US36059413300,36059413300,"Census Tract 4133, Nassau County, New York",2196,101,2120,107,76,60
1400000US36059413400,36059413400,"Census Tract 4134, Nassau County, New York",1811,76,1753,79,58,40
1400000US36059413500,36059413500,"Census Tract 4135, Nassau County, New York",2413,95,1953,199,460,193
1400000US36059413600,36059413600,"Census Tract 4136, Nassau County, New York",1862,87,1379,128,483,135
1400000US36059413700,36059413700,"Census Tract 4137, Nassau County, New York",1709,69,1285,114,424,108
1400000US36059413803,36059413803,"Census Tract 4138.03, Nassau County, New York",1346,84,1218,108,128,75
1400000US36059413804,36059413804,"Census Tract 4138.04, Nassau County, New York",1106,104,1078,87,28,45
1400000US36059413900,36059413900,"Census Tract 4139, Nassau County, New York",1985,91,1317,161,668,143
1400000US36059414001,36059414001,"Census Tract 4140.01, Nassau County, New York",1076,77,958,102,118,75
1400000US36059414002,36059414002,"Census Tract 4140.02, Nassau County, New York",1219,71,785,112,434,111
1400000US36059414100,36059414100,"Census Tract 4141, Nassau County, New York",1755,80,1468,138,287,129
1400000US36059414201,36059414201,"Census Tract 4142.01, Nassau County, New York",1832,76,841,108,991,112
1400000US36059414202,36059414202,"Census Tract 4142.02, Nassau County, New York",1208,55,801,102,407,106
1400000US36059414301,36059414301,"Census Tract 4143.01, Nassau County, New York",1125,89,602,107,523,116
1400000US36059414303,36059414303,"Census Tract 4143.03, Nassau County, New York",1407,78,1092,125,315,117
1400000US36059414304,36059414304,"Census Tract 4143.04, Nassau County, New York",1100,109,506,95,594,118
1400000US36059414400,36059414400,"Census Tract 4144, Nassau County, New York",1529,70,648,106,881,115
1400000US36059414501,36059414501,"Census Tract 4145.01, Nassau County, New York",1847,91,1696,115,151,76
1400000US36059414502,36059414502,"Census Tract 4145.02, Nassau County, New York",1591,108,1392,138,199,100
1400000US36059414600,36059414600,"Census Tract 4146, Nassau County, New York",1141,57,1064,76,77,49
1400000US36059414700,36059414700,"Census Tract 4147, Nassau County, New York",1443,74,1376,78,67,52
1400000US36059414800,36059414800,"Census Tract 4148, Nassau County, New York",2117,92,1856,130,261,122
1400000US36059414900,36059414900,"Census Tract 4149, Nassau County, New York",2326,87,1965,181,361,158
1400000US36059415000,36059415000,"Census Tract 4150, Nassau County, New York",1919,74,1685,137,234,127
1400000US36059415101,36059415101,"Census Tract 4151.01, Nassau County, New York",893,51,870,53,23,20
1400000US36059415102,36059415102,"Census Tract 4151.02, Nassau County, New York",1647,45,1605,53,42,27
1400000US36059415201,36059415201,"Census Tract 4152.01, Nassau County, New York",1156,79,1100,80,56,50
1400000US36059415202,36059415202,"Census Tract 4152.02, Nassau County, New York",1396,77,1378,84,18,20
1400000US36059415300,36059415300,"Census Tract 4153, Nassau County, New York",2116,36,1729,156,387,147
1400000US36059415401,36059415401,"Census Tract 4154.01, Nassau County, New York",1812,64,1633,109,179,95
1400000US36059415402,36059415402,"Census Tract 4154.02, Nassau County, New York",1493,78,1409,96,84,62
1400000US36059415500,36059415500,"Census Tract 4155, Nassau County, New York",857,27,840,33,17,14
1400000US36059415600,36059415600,"Census Tract 4156, Nassau County, New York",1795,56,1729,69,66,40
1400000US36059415700,36059415700,"Census Tract 4157, Nassau County, New York",1841,78,1719,91,122,63
1400000US36059415802,36059415802,"Census Tract 4158.02, Nassau County, New York",2221,78,2098,99,123,74
1400000US36059416000,36059416000,"Census Tract 4160, Nassau County, New York",1284,43,1154,77,130,69
1400000US36059416100,36059416100,"Census Tract 4161, Nassau County, New York",2260,90,1901,160,359,154
1400000US36059416201,36059416201,"Census Tract 4162.01, Nassau County, New York",1304,72,1066,110,238,95
1400000US36059416202,36059416202,"Census Tract 4162.02, Nassau County, New York",1718,191,1150,158,568,172
1400000US36059416300,36059416300,"Census Tract 4163, Nassau County, New York",1449,92,1220,90,229,71
1400000US36059416401,36059416401,"Census Tract 4164.01, Nassau County, New York",1836,120,1011,110,825,133
1400000US36059416402,36059416402,"Census Tract 4164.02, Nassau County, New York",1182,99,781,108,401,100
1400000US36059416500,36059416500,"Census Tract 4165, Nassau County, New York",2095,133,999,182,1096,174
1400000US36059416600,36059416600,"Census Tract 4166, Nassau County, New York",2597,177,1441,191,1156,204
1400000US36059416701,36059416701,"Census Tract 4167.01, Nassau County, New York",1549,103,896,147,653,138
1400000US36059416702,36059416702,"Census Tract 4167.02, Nassau County, New York",2266,190,939,214,1327,223
1400000US36059416801,36059416801,"Census Tract 4168.01, Nassau County, New York",775,59,730,67,45,38
1400000US36059416802,36059416802,"Census Tract 4168.02, Nassau County, New York",2031,180,1308,168,723,184
1400000US36059416900,36059416900,"Census Tract 4169, Nassau County, New York",1490,123,1324,137,166,90
1400000US36059517000,36059517000,"Census Tract 5170, Nassau County, New York",1186,80,974,88,212,87
1400000US36059517101,36059517101,"Census Tract 5171.01, Nassau County, New York",1711,105,676,112,1035,128
1400000US36059517102,36059517102,"Census Tract 5171.02, Nassau County, New York",755,49,716,55,39,29
1400000US36059517200,36059517200,"Census Tract 5172, Nassau County, New York",3114,154,1021,179,2093,215
1400000US36059517301,36059517301,"Census Tract 5173.01, Nassau County, New York",1112,86,682,90,430,101
1400000US36059517302,36059517302,"Census Tract 5173.02, Nassau County, New York",1709,100,892,115,817,104
1400000US36059517400,36059517400,"Census Tract 5174, Nassau County, New York",1920,109,1394,125,526,118
1400000US36059517500,36059517500,"Census Tract 5175, Nassau County, New York",1420,23,1252,95,168,93
1400000US36059517600,36059517600,"Census Tract 5176, Nassau County, New York",1653,101,1413,114,240,95
1400000US36059517701,36059517701,"Census Tract 5177.01, Nassau County, New York",2480,115,2337,120,143,47
1400000US36059517705,36059517705,"Census Tract 5177.05, Nassau County, New York",884,97,827,92,57,27
1400000US36059517801,36059517801,"Census Tract 5178.01, Nassau County, New York",1192,56,1006,65,186,43
1400000US36059517802,36059517802,"Census Tract 5178.02, Nassau County, New York",1230,71,827,81,403,97
1400000US36059517901,36059517901,"Census Tract 5179.01, Nassau County, New York",1693,96,1401,133,292,108
1400000US36059517902,36059517902,"Census Tract 5179.02, Nassau County, New York",1101,98,903,115,198,74
1400000US36059518000,36059518000,"Census Tract 5180, Nassau County, New York",2585,192,1587,211,998,202
1400000US36059518100,36059518100,"Census Tract 5181, Nassau County, New York",960,35,933,35,27,20
1400000US36059518201,36059518201,"Census Tract 5182.01, Nassau County, New York",1367,53,1270,58,97,35
1400000US36059518203,36059518203,"Census Tract 5182.03, Nassau County, New York",1277,81,1003,80,274,72
1400000US36059518204,36059518204,"Census Tract 5182.04, Nassau County, New York",1662,68,1590,77,72,45
1400000US36059518300,36059518300,"Census Tract 5183, Nassau County, New York",1902,61,1526,112,376,106
1400000US36059518400,36059518400,"Census Tract 5184, Nassau County, New York",1388,59,1294,75,94,58
1400000US36059518501,36059518501,"Census Tract 5185.01, Nassau County, New York",2275,126,1976,148,299,107
1400000US36059518502,36059518502,"Census Tract 5185.02, Nassau County, New York",1080,44,692,74,388,75
1400000US36059518600,36059518600,"Census Tract 5186, Nassau County, New York",1323,43,1288,55,35,42
1400000US36059518700,36059518700,"Census Tract 5187, Nassau County, New York",1829,65,1732,75,97,56
1400000US36059518800,36059518800,"Census Tract 5188, Nassau County, New York",1043,24,1000,47,43,39
1400000US36059518900,36059518900,"Census Tract 5189, Nassau County, New York",2139,130,1657,188,482,164
1400000US36059519000,36059519000,"Census Tract 5190, Nassau County, New York",2031,87,1856,146,175,126
1400000US36059519100,36059519100,"Census Tract 5191, Nassau County, New York",1939,119,1649,160,290,118
1400000US36059519200,36059519200,"Census Tract 5192, Nassau County, New York",1878,101,1687,126,191,94
1400000US36059519300,36059519300,"Census Tract 5193, Nassau County, New York",1947,92,1358,140,589,139
1400000US36059519400,36059519400,"Census Tract 5194, Nassau County, New York",1370,74,1292,82,78,42
1400000US36059519500,36059519500,"Census Tract 5195, Nassau County, New York",1885,67,1735,103,150,76
1400000US36059519601,36059519601,"Census Tract 5196.01, Nassau County, New York",1431,68,1378,77,53,35
1400000US36059519602,36059519602,"Census Tract 5196.02, Nassau County, New York",673,44,649,48,24,17
1400000US36059519702,36059519702,"Census Tract 5197.02, Nassau County, New York",1963,102,1718,125,245,111
1400000US36059519703,36059519703,"Census Tract 5197.03, Nassau County, New York",1173,68,1156,69,17,19
1400000US36059519704,36059519704,"Census Tract 5197.04, Nassau County, New York",1075,82,973,89,102,51
1400000US36059519801,36059519801,"Census Tract 5198.01, Nassau County, New York",794,40,686,42,108,33
1400000US36059519802,36059519802,"Census Tract 5198.02, Nassau County, New York",1643,54,1563,75,80,55
1400000US36059519900,36059519900,"Census Tract 5199, Nassau County, New York",1748,65,1693,75,55,44
1400000US36059520001,36059520001,"Census Tract 5200.01, Nassau County, New York",2497,144,2327,144,170,95
1400000US36059520002,36059520002,"Census Tract 5200.02, Nassau County, New York",1416,66,1233,82,183,68
1400000US36059520100,36059520100,"Census Tract 5201, Nassau County, New York",1834,70,1673,78,161,54
1400000US36059520200,36059520200,"Census Tract 5202, Nassau County, New York",949,64,876,83,73,44
1400000US36059520300,36059520300,"Census Tract 5203, Nassau County, New York",1891,69,1662,101,229,90
1400000US36059520401,36059520401,"Census Tract 5204.01, Nassau County, New York",1683,97,1163,126,520,129
1400000US36059520402,36059520402,"Census Tract 5204.02, Nassau County, New York",1816,110,1196,134,620,107
1400000US36059520501,36059520501,"Census Tract 5205.01, Nassau County, New York",1190,58,1078,75,112,56
1400000US36059520502,36059520502,"Census Tract 5205.02, Nassau County, New York",1664,71,1576,81,88,65
1400000US36059520600,36059520600,"Census Tract 5206, Nassau County, New York",1919,71,1747,98,172,82
1400000US36059520700,36059520700,"Census Tract 5207, Nassau County, New York",1629,56,1494,80,135,61
1400000US36059520800,36059520800,"Census Tract 5208, Nassau County, New York",1282,52,1225,65,57,37
1400000US36059520900,36059520900,"Census Tract 5209, Nassau County, New York",1505,43,1451,60,54,42
1400000US36059521000,36059521000,"Census Tract 5210, Nassau County, New York",1753,69,1653,72,100,50
1400000US36059521100,36059521100,"Census Tract 5211, Nassau County, New York",1456,80,1342,86,114,72
1400000US36059521200,36059521200,"Census Tract 5212, Nassau County, New York",931,50,867,53,64,34
1400000US36059521301,36059521301,"Census Tract 5213.01, Nassau County, New York",710,45,671,47,39,23
1400000US36059521302,36059521302,"Census Tract 5213.02, Nassau County, New York",1782,78,1641,99,141,86
1400000US36059521400,36059521400,"Census Tract 5214, Nassau County, New York",2104,99,2007,126,97,78
1400000US36059521500,36059521500,"Census Tract 5215, Nassau County, New York",1561,52,1451,94,110,80
1400000US36059521601,36059521601,"Census Tract 5216.01, Nassau County, New York",1297,63,1285,64,12,18
1400000US36059521602,36059521602,"Census Tract 5216.02, Nassau County, New York",1081,52,1081,52,0,11
1400000US36059521700,36059521700,"Census Tract 5217, Nassau County, New York",1570,68,1550,71,20,22
1400000US36059521801,36059521801,"Census Tract 5218.01, Nassau County, New York",1189,55,1087,90,102,70
1400000US36059521802,36059521802,"Census Tract 5218.02, Nassau County, New York",1248,55,1237,56,11,17
1400000US36059521902,36059521902,"Census Tract 5219.02, Nassau County, New York",1396,91,1387,91,9,14
1400000US36059522000,36059522000,"Census Tract 5220, Nassau County, New York",2695,193,1814,229,881,195
1400000US36059522700,36059522700,"Census Tract 5227, Nassau County, New York",1596,60,1466,86,130,69
1400000US36059980100,36059980100,"Census Tract 9801, Nassau County, New York",0,11,0,11,0,11
1400000US36059981100,36059981100,"Census Tract 9811, Nassau County, New York",6,6,6,6,0,11
1400000US36059982100,36059982100,"Census Tract 9821, Nassau County, New York",25,21,14,23,11,17
1400000US36059990100,36059990100,"Census Tract 9901, Nassau County, New York",0,11,0,11,0,11
1400000US36059990200,36059990200,"Census Tract 9902, Nassau County, New York",0,11,0,11,0,11
1400000US36059990301,36059990301,"Census Tract 9903.01, Nassau County, New York",0,11,0,11,0,11
1400000US36059990302,36059990302,"Census Tract 9903.02, Nassau County, New York",0,11,0,11,0,11
1400000US36059990400,36059990400,"Census Tract 9904, Nassau County, New York",0,11,0,11,0,11
1400000US36061000100,36061000100,"Census Tract 1, New York County, New York",0,11,0,11,0,11
1400000US36061000201,36061000201,"Census Tract 2.01, New York County, New York",978,62,5,8,973,63
1400000US36061000202,36061000202,"Census Tract 2.02, New York County, New York",3541,120,787,181,2754,192
1400000US36061000500,36061000500,"Census Tract 5, New York County, New York",0,11,0,11,0,11
1400000US36061000600,36061000600,"Census Tract 6, New York County, New York",4161,194,167,125,3994,227
1400000US36061000700,36061000700,"Census Tract 7, New York County, New York",4511,313,897,218,3614,292
1400000US36061000800,36061000800,"Census Tract 8, New York County, New York",3431,219,36,34,3395,221
1400000US36061000900,36061000900,"Census Tract 9, New York County, New York",843,82,89,35,754,81
1400000US36061001001,36061001001,"Census Tract 10.01, New York County, New York",790,46,568,68,222,69
1400000US36061001002,36061001002,"Census Tract 10.02, New York County, New York",2389,117,0,16,2389,117
1400000US36061001200,36061001200,"Census Tract 12, New York County, New York",1870,72,683,107,1187,119
1400000US36061001300,36061001300,"Census Tract 13, New York County, New York",2470,196,233,91,2237,200
1400000US36061001401,36061001401,"Census Tract 14.01, New York County, New York",1676,81,1304,122,372,124
1400000US36061001402,36061001402,"Census Tract 14.02, New York County, New York",1378,67,62,35,1316,69
1400000US36061001501,36061001501,"Census Tract 15.01, New York County, New York",3693,224,1588,240,2105,279
1400000US36061001502,36061001502,"Census Tract 15.02, New York County, New York",3138,217,700,125,2438,224
1400000US36061001600,36061001600,"Census Tract 16, New York County, New York",2899,245,258,115,2641,234
1400000US36061001800,36061001800,"Census Tract 18, New York County, New York",3120,162,202,96,2918,174
1400000US36061002000,36061002000,"Census Tract 20, New York County, New York",1955,49,0,11,1955,49
1400000US36061002100,36061002100,"Census Tract 21, New York County, New York",2744,205,1279,206,1465,198
1400000US36061002201,36061002201,"Census Tract 22.01, New York County, New York",2998,134,316,119,2682,172
1400000US36061002202,36061002202,"Census Tract 22.02, New York County, New York",1077,75,98,55,979,85
1400000US36061002400,36061002400,"Census Tract 24, New York County, New York",2122,69,0,16,2122,69
1400000US36061002500,36061002500,"Census Tract 25, New York County, New York",2035,71,0,16,2035,71
1400000US36061002601,36061002601,"Census Tract 26.01, New York County, New York",1583,70,157,49,1426,76
1400000US36061002602,36061002602,"Census Tract 26.02, New York County, New York",2118,115,491,123,1627,143
1400000US36061002700,36061002700,"Census Tract 27, New York County, New York",627,48,308,61,319,66
1400000US36061002800,36061002800,"Census Tract 28, New York County, New York",3380,138,330,118,3050,167
1400000US36061002900,36061002900,"Census Tract 29, New York County, New York",2281,156,166,70,2115,160
1400000US36061003001,36061003001,"Census Tract 30.01, New York County, New York",2322,138,69,54,2253,151
1400000US36061003002,36061003002,"Census Tract 30.02, New York County, New York",1759,97,154,53,1605,110
1400000US36061003100,36061003100,"Census Tract 31, New York County, New York",740,62,212,55,528,57
1400000US36061003200,36061003200,"Census Tract 32, New York County, New York",4591,230,550,169,4041,299
1400000US36061003300,36061003300,"Census Tract 33, New York County, New York",2421,209,1048,180,1373,213
1400000US36061003400,36061003400,"Census Tract 34, New York County, New York",3705,262,246,112,3459,285
1400000US36061003601,36061003601,"Census Tract 36.01, New York County, New York",1476,91,144,53,1332,106
1400000US36061003602,36061003602,"Census Tract 36.02, New York County, New York",1308,101,92,41,1216,99
1400000US36061003700,36061003700,"Census Tract 37, New York County, New York",1348,129,636,112,712,125
1400000US36061003800,36061003800,"Census Tract 38, New York County, New York",5153,308,502,240,4651,373
1400000US36061003900,36061003900,"Census Tract 39, New York County, New York",2572,214,910,178,1662,196
1400000US36061004000,36061004000,"Census Tract 40, New York County, New York",4330,228,450,167,3880,251
1400000US36061004100,36061004100,"Census Tract 41, New York County, New York",3480,208,305,142,3175,206
1400000US36061004200,36061004200,"Census Tract 42, New York County, New York",1506,141,507,101,999,132
1400000US36061004300,36061004300,"Census Tract 43, New York County, New York",2306,190,273,102,2033,206
1400000US36061004400,36061004400,"Census Tract 44, New York County, New York",8070,352,0,18,8070,352
1400000US36061004500,36061004500,"Census Tract 45, New York County, New York",395,66,167,42,228,57
1400000US36061004700,36061004700,"Census Tract 47, New York County, New York",1242,115,346,96,896,118
1400000US36061004800,36061004800,"Census Tract 48, New York County, New York",3370,229,1415,237,1955,238
1400000US36061004900,36061004900,"Census Tract 49, New York County, New York",2452,188,541,147,1911,191
1400000US36061005000,36061005000,"Census Tract 50, New York County, New York",2755,219,1235,194,1520,229
1400000US36061005200,36061005200,"Census Tract 52, New York County, New York",1510,110,749,123,761,106
1400000US36061005400,36061005400,"Census Tract 54, New York County, New York",2587,197,1319,182,1268,155
1400000US36061005501,36061005501,"Census Tract 55.01, New York County, New York",2064,189,501,154,1563,197
1400000US36061005502,36061005502,"Census Tract 55.02, New York County, New York",1077,103,290,81,787,117
1400000US36061005600,36061005600,"Census Tract 56, New York County, New York",1679,210,523,137,1156,197
1400000US36061005700,36061005700,"Census Tract 57, New York County, New York",1613,123,702,95,911,127
1400000US36061005800,36061005800,"Census Tract 58, New York County, New York",2032,187,129,59,1903,193
1400000US36061005900,36061005900,"Census Tract 59, New York County, New York",2930,230,1702,221,1228,201
1400000US36061006000,36061006000,"Census Tract 60, New York County, New York",2410,95,0,16,2410,95
1400000US36061006100,36061006100,"Census Tract 61, New York County, New York",2230,185,995,143,1235,196
1400000US36061006200,36061006200,"Census Tract 62, New York County, New York",1342,60,8,14,1334,62
1400000US36061006300,36061006300,"Census Tract 63, New York County, New York",3669,199,1521,236,2148,261
1400000US36061006400,36061006400,"Census Tract 64, New York County, New York",4427,303,1291,258,3136,302
1400000US36061006500,36061006500,"Census Tract 65, New York County, New York",3110,209,290,109,2820,200
1400000US36061006600,36061006600,"Census Tract 66, New York County, New York",6423,462,1913,444,4510,562
1400000US36061006700,36061006700,"Census Tract 67, New York County, New York",3250,244,749,170,2501,254
1400000US36061006800,36061006800,"Census Tract 68, New York County, New York",3615,283,1235,238,2380,340
1400000US36061006900,36061006900,"Census Tract 69, New York County, New York",1212,107,415,71,797,90
1400000US36061007000,36061007000,"Census Tract 70, New York County, New York",4850,390,926,245,3924,455
1400000US36061007100,36061007100,"Census Tract 71, New York County, New York",3358,243,1121,222,2237,254
1400000US36061007200,36061007200,"Census Tract 72, New York County, New York",3772,408,944,235,2828,400
1400000US36061007300,36061007300,"Census Tract 73, New York County, New York",3720,326,962,249,2758,347
1400000US36061007400,36061007400,"Census Tract 74, New York County, New York",2257,221,690,155,1567,212
1400000US36061007500,36061007500,"Census Tract 75, New York County, New York",2499,164,1173,218,1326,218
1400000US36061007600,36061007600,"Census Tract 76, New York County, New York",1079,111,132,56,947,121
1400000US36061007700,36061007700,"Census Tract 77, New York County, New York",3546,268,959,224,2587,251
1400000US36061007800,36061007800,"Census Tract 78, New York County, New York",4556,351,1319,302,3237,397
1400000US36061007900,36061007900,"Census Tract 79, New York County, New York",2628,184,1009,204,1619,217
1400000US36061008000,36061008000,"Census Tract 80, New York County, New York",3118,241,1490,215,1628,223
1400000US36061008100,36061008100,"Census Tract 81, New York County, New York",4592,364,1623,316,2969,370
1400000US36061008200,36061008200,"Census Tract 82, New York County, New York",1998,188,842,145,1156,175
1400000US36061008300,36061008300,"Census Tract 83, New York County, New York",2014,203,300,106,1714,205
1400000US36061008400,36061008400,"Census Tract 84, New York County, New York",1006,98,185,57,821,110
1400000US36061008601,36061008601,"Census Tract 86.01, New York County, New York",1326,107,320,80,1006,119
1400000US36061008602,36061008602,"Census Tract 86.02, New York County, New York",0,11,0,11,0,11
1400000US36061008603,36061008603,"Census Tract 86.03, New York County, New York",2447,234,1684,214,763,139
1400000US36061008700,36061008700,"Census Tract 87, New York County, New York",3816,292,1204,292,2612,338
1400000US36061008800,36061008800,"Census Tract 88, New York County, New York",4474,406,2165,391,2309,320
1400000US36061008900,36061008900,"Census Tract 89, New York County, New York",2816,219,880,188,1936,205
1400000US36061009000,36061009000,"Census Tract 90, New York County, New York",4375,323,1361,239,3014,342
1400000US36061009100,36061009100,"Census Tract 91, New York County, New York",3905,248,1063,256,2842,295
1400000US36061009200,36061009200,"Census Tract 92, New York County, New York",1128,107,129,78,999,105
1400000US36061009300,36061009300,"Census Tract 93, New York County, New York",5189,341,2186,389,3003,413
1400000US36061009400,36061009400,"Census Tract 94, New York County, New York",28,21,0,11,28,21
1400000US36061009500,36061009500,"Census Tract 95, New York County, New York",1224,123,478,102,746,108
1400000US36061009600,36061009600,"Census Tract 96, New York County, New York",97,35,20,22,77,29
1400000US36061009700,36061009700,"Census Tract 97, New York County, New York",2767,123,1096,172,1671,205
1400000US36061009800,36061009800,"Census Tract 98, New York County, New York",4284,350,1834,385,2450,385
1400000US36061009900,36061009900,"Census Tract 99, New York County, New York",3132,213,324,95,2808,224
1400000US36061010000,36061010000,"Census Tract 100, New York County, New York",1180,96,238,86,942,97
1400000US36061010100,36061010100,"Census Tract 101, New York County, New York",807,72,8,9,799,72
1400000US36061010200,36061010200,"Census Tract 102, New York County, New York",89,46,30,21,59,40
1400000US36061010300,36061010300,"Census Tract 103, New York County, New York",1112,109,128,61,984,95
1400000US36061010400,36061010400,"Census Tract 104, New York County, New York",578,69,294,66,284,57
1400000US36061010601,36061010601,"Census Tract 106.01, New York County, New York",4352,401,3083,364,1269,314
1400000US36061010602,36061010602,"Census Tract 106.02, New York County, New York",2323,213,622,152,1701,213
1400000US36061010800,36061010800,"Census Tract 108, New York County, New York",4747,412,1845,311,2902,368
1400000US36061010900,36061010900,"Census Tract 109, New York County, New York",74,34,26,28,48,21
1400000US36061011000,36061011000,"Census Tract 110, New York County, New York",4204,388,912,222,3292,408
1400000US36061011100,36061011100,"Census Tract 111, New York County, New York",2668,160,301,107,2367,180
1400000US36061011201,36061011201,"Census Tract 112.01, New York County, New York",531,68,81,31,450,66
1400000US36061011202,36061011202,"Census Tract 112.02, New York County, New York",164,41,100,26,64,33
1400000US36061011203,36061011203,"Census Tract 112.03, New York County, New York",678,95,277,72,401,71
1400000US36061011300,36061011300,"Census Tract 113, New York County, New York",63,19,26,18,37,14
1400000US36061011401,36061011401,"Census Tract 114.01, New York County, New York",649,77,328,59,321,78
1400000US36061011402,36061011402,"Census Tract 114.02, New York County, New York",1143,131,829,123,314,79
1400000US36061011500,36061011500,"Census Tract 115, New York County, New York",1655,146,287,88,1368,144
1400000US36061011600,36061011600,"Census Tract 116, New York County, New York",1911,197,388,118,1523,205
1400000US36061011700,36061011700,"Census Tract 117, New York County, New York",2305,194,0,11,2305,194
1400000US36061011800,36061011800,"Census Tract 118, New York County, New York",4937,445,1540,351,3397,400
1400000US36061011900,36061011900,"Census Tract 119, New York County, New York",962,66,0,11,962,66
1400000US36061012000,36061012000,"Census Tract 120, New York County, New York",1821,182,1331,174,490,139
1400000US36061012100,36061012100,"Census Tract 121, New York County, New York",4868,387,322,143,4546,376
1400000US36061012200,36061012200,"Census Tract 122, New York County, New York",1796,214,1180,201,616,155
1400000US36061012400,36061012400,"Census Tract 124, New York County, New York",5381,426,1378,308,4003,437
1400000US36061012500,36061012500,"Census Tract 125, New York County, New York",1443,152,79,43,1364,158
1400000US36061012600,36061012600,"Census Tract 126, New York County, New York",7248,596,2590,523,4658,639
1400000US36061012700,36061012700,"Census Tract 127, New York County, New York",3933,297,664,273,3269,416
1400000US36061012800,36061012800,"Census Tract 128, New York County, New York",2859,234,2262,230,597,185
1400000US36061012900,36061012900,"Census Tract 129, New York County, New York",3416,291,660,180,2756,305
1400000US36061013000,36061013000,"Census Tract 130, New York County, New York",1846,218,1193,192,653,177
1400000US36061013100,36061013100,"Census Tract 131, New York County, New York",1730,145,149,63,1581,132
1400000US36061013200,36061013200,"Census Tract 132, New York County, New York",5853,434,1237,353,4616,520
1400000US36061013300,36061013300,"Census Tract 133, New York County, New York",2811,254,316,116,2495,244
1400000US36061013400,36061013400,"Census Tract 134, New York County, New York",7277,310,2576,575,4701,609
1400000US36061013500,36061013500,"Census Tract 135, New York County, New York",3903,227,78,63,3825,214
1400000US36061013600,36061013600,"Census Tract 136, New York County, New York",8316,618,2413,352,5903,642
1400000US36061013700,36061013700,"Census Tract 137, New York County, New York",3375,411,1028,249,2347,371
1400000US36061013800,36061013800,"Census Tract 138, New York County, New York",7198,547,1907,429,5291,564
1400000US36061013900,36061013900,"Census Tract 139, New York County, New York",5862,559,1480,353,4382,605
1400000US36061014000,36061014000,"Census Tract 140, New York County, New York",3965,230,1817,199,2148,241
1400000US36061014200,36061014200,"Census Tract 142, New York County, New York",2044,181,1240,187,804,184
1400000US36061014300,36061014300,"Census Tract 143, New York County, New York",0,11,0,11,0,11
1400000US36061014401,36061014401,"Census Tract 144.01, New York County, New York",2709,128,1237,186,1472,171
1400000US36061014402,36061014402,"Census Tract 144.02, New York County, New York",3963,174,1210,170,2753,243
1400000US36061014500,36061014500,"Census Tract 145, New York County, New York",2757,225,874,167,1883,187
1400000US36061014601,36061014601,"Census Tract 146.01, New York County, New York",2631,163,234,115,2397,187
1400000US36061014602,36061014602,"Census Tract 146.02, New York County, New York",4837,278,1371,341,3466,378
1400000US36061014700,36061014700,"Census Tract 147, New York County, New York",1607,117,219,76,1388,131
1400000US36061014801,36061014801,"Census Tract 148.01, New York County, New York",1480,103,528,101,952,103
1400000US36061014802,36061014802,"Census Tract 148.02, New York County, New York",3388,276,1232,179,2156,268
1400000US36061014900,36061014900,"Census Tract 149, New York County, New York",3060,235,1171,202,1889,251
1400000US36061015001,36061015001,"Census Tract 150.01, New York County, New York",1048,105,633,105,415,89
1400000US36061015002,36061015002,"Census Tract 150.02, New York County, New York",2312,211,1695,195,617,169
1400000US36061015100,36061015100,"Census Tract 151, New York County, New York",4215,367,436,182,3779,411
1400000US36061015200,36061015200,"Census Tract 152, New York County, New York",3778,167,679,147,3099,215
1400000US36061015300,36061015300,"Census Tract 153, New York County, New York",4816,423,2219,347,2597,327
1400000US36061015400,36061015400,"Census Tract 154, New York County, New York",7857,412,2667,485,5190,573
1400000US36061015500,36061015500,"Census Tract 155, New York County, New York",5566,378,3625,352,1941,393
1400000US36061015601,36061015601,"Census Tract 156.01, New York County, New York",2756,174,35,33,2721,175
1400000US36061015602,36061015602,"Census Tract 156.02, New York County, New York",1034,72,104,52,930,83
1400000US36061015700,36061015700,"Census Tract 157, New York County, New York",5283,582,1915,500,3368,552
1400000US36061015801,36061015801,"Census Tract 158.01, New York County, New York",2815,124,1353,173,1462,168
